Municipality,To,Commuters
Ørland,Malvik,6
Ørland,Selbu,0
Ørland,Tydal,0
Ørland,Meråker,0
Ørland,Stjørdal,6
Ørland,Frosta,0
Ørland,Levanger,2
Ørland,Verdal,2
Ørland,Snåsa,0
Ørland,Lierne,1
Ørland,Røyrvik,0
Ørland,Namsskogan,0
Ørland,Grong,0
Ørland,Høylandet,0
Ørland,Overhalla,0
Ørland,Flatanger,0
Ørland,Nærøy,0
Ørland,Leka,0
Ørland,Inderøy,0
Ørland,Indre_Fosen,51
Åfjord,Halden,0
Åfjord,Moss,0
Åfjord,Sarpsborg,0
Åfjord,Fredrikstad,0
Åfjord,Hvaler,0
Åfjord,Aremark,0
Åfjord,Marker,0
Åfjord,Skiptvet,0
Åfjord,Rakkestad,0
Åfjord,Råde,0
Åfjord,Vestby,0
Åfjord,Ski,1
Åfjord,Ås,1
Åfjord,Frogn,0
Åfjord,Nesodden,1
Åfjord,Bærum,0
Åfjord,Asker,1
Åfjord,Aurskog-Høland,0
Åfjord,Rælingen,0
Åfjord,Enebakk,0
Åfjord,Lørenskog,0
Åfjord,Nittedal,0
Åfjord,Gjerdrum,0
Åfjord,Ullensaker,0
Åfjord,Eidsvoll,0
Åfjord,Nannestad,0
Åfjord,Hurdal,0
Åfjord,Oslo,4
Åfjord,Kongsvinger,0
Åfjord,Hamar,0
Åfjord,Ringsaker,0
Åfjord,Løten,0
Åfjord,Stange,0
Åfjord,Nord-odal,0
Åfjord,Sør-odal,0
Åfjord,Eidskog,0
Åfjord,Grue,0
Åfjord,Åsnes,0
Åfjord,Elverum,0
Åfjord,Trysil,0
Åfjord,Åmot,0
Åfjord,Stor-Elvdal,0
Åfjord,Rendalen,0
Åfjord,Engerdal,0
Åfjord,Tolga,0
Åfjord,Tynset,0
Åfjord,Alvdal,0
Åfjord,Folldal,0
Åfjord,Lillehammer,0
Åfjord,Gjøvik,0
Åfjord,Dovre,0
Åfjord,Lesja,0
Åfjord,Skjåk,0
Åfjord,Lom,0
Åfjord,Vågå,0
Åfjord,Nord-Fron,0
Åfjord,Sel,7
Åfjord,Sør-Fron,0
Åfjord,Ringebu,2
Åfjord,Øyer,0
Åfjord,Gausdal,0
Åfjord,Østre_Toten,0
Åfjord,Vestre_Toten,0
Åfjord,Jevnaker,0
Åfjord,Lunner,0
Åfjord,Gran,0
Åfjord,Søndre_Land,0
Åfjord,Nordre_Land,0
Åfjord,Sør-Aurdal,0
Åfjord,Etnedal,0
Åfjord,Nord-Aurdal,0
Åfjord,Vestre_Slidre,0
Åfjord,Øystre_Slidre,0
Åfjord,Vang,6
Åfjord,Drammen,0
Åfjord,Kongsberg,0
Åfjord,Ringerike,0
Åfjord,Hole,0
Åfjord,Flå,0
Åfjord,Gol,0
Åfjord,Hemsedal,0
Åfjord,Ål,1
Åfjord,Hol,1
Åfjord,Sigdal,0
Åfjord,Krødsherad,0
Åfjord,Modum,0
Åfjord,Øvre_Eiker,0
Åfjord,Lier,1
Åfjord,Flesberg,0
Åfjord,Rollag,0
Åfjord,Nore_og_Uvdal,0
Åfjord,Horten,0
Åfjord,Tønsberg,0
Åfjord,Sandefjord,0
Åfjord,Larvik,0
Åfjord,Holmestrand,0
Åfjord,Re,80
Åfjord,Færder,0
Åfjord,Porsgrunn,0
Åfjord,Skien,1
Åfjord,Notodden,0
Åfjord,Siljan,0
Åfjord,Bamble,0
Åfjord,Kragerø,0
Åfjord,Drangedal,0
Åfjord,Nome,0
Åfjord,Tinn,0
Åfjord,Hjartdal,0
Åfjord,Seljord,0
Åfjord,Kviteseid,0
Åfjord,Nissedal,0
Åfjord,Fyresdal,0
Åfjord,Tokke,0
Åfjord,Vinje,0
Åfjord,Risør,0
Åfjord,Grimstad,0
Åfjord,Arendal,0
Åfjord,Gjerstad,0
Åfjord,Vegårshei,0
Åfjord,Tvedestrand,0
Åfjord,Froland,0
Åfjord,Lillesand,0
Åfjord,Birkenes,0
Åfjord,Åmli,0
Åfjord,Iveland,0
Åfjord,Evje_og_Hornnes,0
Åfjord,Bygland,0
Åfjord,Valle,0
Åfjord,Bykle,0
Åfjord,Kristiansand,0
Åfjord,Farsund,0
Åfjord,Flekkefjord,0
Åfjord,Vennesla,0
Åfjord,Åseral,0
Åfjord,Lindesnes,0
Åfjord,Lyngdal,0
Åfjord,Hægebostad,0
Åfjord,Kvinesdal,0
Åfjord,Sirdal,0
Åfjord,Eigersund,0
Åfjord,Sandnes,0
Åfjord,Stavanger,0
Åfjord,Haugesund,0
Åfjord,Sokndal,0
Åfjord,Lund,0
Åfjord,Bjerkreim,0
Åfjord,Hå,0
Åfjord,Klepp,0
Åfjord,Time,0
Åfjord,Gjesdal,0
Åfjord,Sola,0
Åfjord,Randaberg,0
Åfjord,Strand,0
Åfjord,Hjelmeland,0
Åfjord,Suldal,0
Åfjord,Sauda,0
Åfjord,Kvitsøy,0
Åfjord,Bokn,0
Åfjord,Tysvær,0
Åfjord,Karmøy,0
Åfjord,Utsira,0
Åfjord,Vindafjord,0
Åfjord,Bergen,0
Åfjord,Etne,0
Åfjord,Sveio,0
Åfjord,Bømlo,0
Åfjord,Stord,0
Åfjord,Fitjar,0
Åfjord,Tysnes,0
Åfjord,Kvinnherad,0
Åfjord,Ullensvang,0
Åfjord,Eidfjord,0
Åfjord,Ulvik,0
Åfjord,Voss,0
Åfjord,Kvam,0
Åfjord,Samnanger,0
Åfjord,Austevoll,0
Åfjord,Sund,0
Åfjord,Fjell,0
Åfjord,Askøy,0
Åfjord,Vaksdal,0
Åfjord,Modalen,0
Åfjord,Osterøy,0
Åfjord,Meland,0
Åfjord,Øygarden,0
Åfjord,Austrheim,0
Åfjord,Fedje,0
Åfjord,Masfjorden,0
Åfjord,Gulen,0
Åfjord,Solund,0
Åfjord,Hyllestad,0
Åfjord,Høyanger,0
Åfjord,Vik,3
Åfjord,Sogndal,0
Åfjord,Aurland,0
Åfjord,Lærdal,0
Åfjord,Årdal,0
Åfjord,Luster,0
Åfjord,Askvoll,0
Åfjord,Fjaler,0
Åfjord,Bremanger,0
Åfjord,Eid,4
Åfjord,Gloppen,0
Åfjord,Stryn,0
Åfjord,Molde,0
Åfjord,Ålesund,0
Åfjord,Kristiansund,0
Åfjord,Vanylven,0
Åfjord,Sande,0
Åfjord,Herøy,0
Åfjord,Ulstein,0
Åfjord,Hareid,0
Åfjord,Volda,0
Åfjord,Ørsta,0
Åfjord,Stranda,0
Åfjord,Sykkylven,0
Åfjord,Sula,0
Åfjord,Giske,0
Åfjord,Vestnes,0
Åfjord,Rauma,0
Åfjord,Aukra,0
Åfjord,Averøy,0
Åfjord,Gjemnes,0
Åfjord,Tingvoll,3
Åfjord,Sunndal,0
Åfjord,Surnadal,1
Åfjord,Smøla,0
Åfjord,Aure,2
Åfjord,Bodø,1
Åfjord,Bindal,0
Åfjord,Sømna,1
Åfjord,Brønnøy,2
Åfjord,Vega,0
Åfjord,Vevelstad,0
Åfjord,Leirfjord,4
Åfjord,Vefsn,1
Åfjord,Grane,0
Åfjord,Hattfjelldal,0
Åfjord,Dønna,0
Åfjord,Nesna,0
Åfjord,Hemnes,0
Åfjord,Rana,0
Åfjord,Lurøy,0
Åfjord,Træna,0
Åfjord,Rødøy,0
Åfjord,Meløy,0
Åfjord,Gildeskål,0
Åfjord,Beiarn,0
Åfjord,Saltdal,0
Åfjord,Fauske,0
Åfjord,Sørfold,0
Åfjord,Steigen,0
Åfjord,Lødingen,0
Åfjord,Tjeldsund,0
Åfjord,Evenes,0
Åfjord,Røst,0
Åfjord,Værøy,0
Åfjord,Flakstad,0
Åfjord,Vestvågøy,0
Åfjord,Vågan,0
Åfjord,Hadsel,0
Åfjord,Bø,0
Åfjord,Øksnes,0
Åfjord,Sortland,0
Åfjord,Andøy,0
Åfjord,Moskenes,0
Åfjord,Tromsø,0
Åfjord,Harstad,0
Åfjord,Kvæfjord,0
Åfjord,Ibestad,0
Åfjord,Gratangen,0
Åfjord,Lavangen,0
Åfjord,Bardu,0
Åfjord,Salangen,0
Åfjord,Målselv,0
Åfjord,Sørreisa,0
Åfjord,Dyrøy,0
Åfjord,Berg,0
Åfjord,Balsfjord,0
Åfjord,Karlsøy,0
Åfjord,Lyngen,0
Åfjord,Storfjord,0
Åfjord,Kåfjord,0
Åfjord,Skjervøy,0
Åfjord,Nordreisa,0
Åfjord,Kvænangen,0
Åfjord,Vardø,0
Åfjord,Vadsø,0
Åfjord,Hammerfest,0
Åfjord,Kautokeino,0
Åfjord,Alta,0
Åfjord,Loppa,0
Åfjord,Hasvik,0
Åfjord,Måsøy,0
Åfjord,Nordkapp,0
Åfjord,Porsanger,0
Åfjord,Karasjok,0
Åfjord,Lebesby,0
Åfjord,Gamvik,0
Åfjord,Berlevåg,0
Åfjord,Tana,0
Åfjord,Nesseby,0
Åfjord,Båtsfjord,0
Åfjord,Sør-varanger,0
Åfjord,Trondheim,72
Åfjord,Namsos,9
Åfjord,Hemne,1
Åfjord,Frøya,0
Åfjord,Ørland,22
Åfjord,Åfjord,0
Åfjord,Osen,107
Åfjord,Oppdal,4
Åfjord,Rennebu,0
Åfjord,Røros,0
Åfjord,Holtålen,1
Åfjord,Midtre_Gauldal,3
Åfjord,Melhus,9
Åfjord,Skaun,1
Åfjord,Malvik,1
Åfjord,Selbu,7
Åfjord,Tydal,0
Åfjord,Meråker,1
Åfjord,Stjørdal,5
Åfjord,Frosta,1
Åfjord,Levanger,6
Åfjord,Verdal,6
Åfjord,Snåsa,1
Åfjord,Lierne,1
Åfjord,Røyrvik,1
Åfjord,Namsskogan,0
Åfjord,Grong,2
Åfjord,Høylandet,0
Åfjord,Overhalla,6
Åfjord,Flatanger,3
Åfjord,Nærøy,2
Åfjord,Leka,1
Åfjord,Inderøy,5
Åfjord,Indre_Fosen,75
Osen,Halden,0
Osen,Moss,0
Osen,Sarpsborg,0
Osen,Fredrikstad,0
Osen,Hvaler,0
Osen,Aremark,0
Osen,Marker,0
Osen,Skiptvet,0
Osen,Rakkestad,0
Osen,Råde,0
Osen,Vestby,0
Osen,Ski,0
Osen,Ås,0
Osen,Frogn,0
Osen,Nesodden,0
Osen,Bærum,0
Osen,Asker,0
Osen,Aurskog-Høland,0
Osen,Rælingen,0
Osen,Enebakk,0
Osen,Lørenskog,0
Osen,Nittedal,0
Osen,Gjerdrum,0
Osen,Ullensaker,0
Osen,Eidsvoll,0
Osen,Nannestad,0
Osen,Hurdal,0
Osen,Oslo,0
Osen,Kongsvinger,0
Osen,Hamar,0
Osen,Ringsaker,0
Osen,Løten,0
Osen,Stange,0
Osen,Nord-odal,0
Osen,Sør-odal,0
Osen,Eidskog,0
Osen,Grue,0
Osen,Åsnes,0
Osen,Elverum,0
Osen,Trysil,0
Osen,Åmot,0
Osen,Stor-Elvdal,0
Osen,Rendalen,0
Osen,Engerdal,0
Osen,Tolga,0
Osen,Tynset,0
Osen,Alvdal,0
Osen,Folldal,0
Osen,Lillehammer,0
Osen,Gjøvik,0
Osen,Dovre,0
Osen,Lesja,0
Osen,Skjåk,0
Osen,Lom,0
Osen,Vågå,0
Osen,Nord-Fron,0
Osen,Sel,0
Osen,Sør-Fron,0
Osen,Ringebu,0
Osen,Øyer,0
Osen,Gausdal,0
Osen,Østre_Toten,0
Osen,Vestre_Toten,0
Osen,Jevnaker,0
Osen,Lunner,0
Osen,Gran,0
Osen,Søndre_Land,0
Osen,Nordre_Land,0
Osen,Sør-Aurdal,0
Osen,Etnedal,0
Osen,Nord-Aurdal,0
Osen,Vestre_Slidre,0
Osen,Øystre_Slidre,0
Osen,Vang,0
Osen,Drammen,0
Osen,Kongsberg,0
Osen,Ringerike,0
Osen,Hole,0
Osen,Flå,0
Osen,Gol,0
Osen,Hemsedal,0
Osen,Ål,0
Osen,Hol,0
Osen,Sigdal,0
Osen,Krødsherad,0
Osen,Modum,0
Osen,Øvre_Eiker,0
Osen,Lier,0
Osen,Flesberg,0
Osen,Rollag,0
Osen,Nore_og_Uvdal,0
Osen,Horten,0
Osen,Tønsberg,0
Osen,Sandefjord,0
Osen,Larvik,0
Osen,Holmestrand,0
Osen,Re,0
Osen,Færder,0
Osen,Porsgrunn,0
Osen,Skien,0
Osen,Notodden,0
Osen,Siljan,0
Osen,Bamble,0
Osen,Kragerø,0
Osen,Drangedal,0
Osen,Nome,0
Osen,Tinn,0
Osen,Hjartdal,0
Osen,Seljord,0
Osen,Kviteseid,0
Osen,Nissedal,0
Osen,Fyresdal,0
Osen,Tokke,0
Osen,Vinje,0
Osen,Risør,0
Osen,Grimstad,0
Osen,Arendal,0
Osen,Gjerstad,0
Osen,Vegårshei,0
Osen,Tvedestrand,0
Osen,Froland,0
Osen,Lillesand,0
Osen,Birkenes,0
Osen,Åmli,0
Osen,Iveland,0
Osen,Evje_og_Hornnes,0
Osen,Bygland,0
Osen,Valle,0
Osen,Bykle,0
Osen,Kristiansand,0
Osen,Farsund,0
Osen,Flekkefjord,0
Osen,Vennesla,0
Osen,Åseral,0
Osen,Lindesnes,0
Osen,Lyngdal,0
Osen,Hægebostad,0
Osen,Kvinesdal,0
Osen,Sirdal,0
Osen,Eigersund,0
Osen,Sandnes,0
Osen,Stavanger,0
Osen,Haugesund,0
Osen,Sokndal,0
Osen,Lund,0
Osen,Bjerkreim,0
Osen,Hå,0
Osen,Klepp,0
Osen,Time,0
Osen,Gjesdal,0
Osen,Sola,0
Osen,Randaberg,0
Osen,Strand,0
Osen,Hjelmeland,0
Osen,Suldal,0
Osen,Sauda,0
Osen,Kvitsøy,0
Osen,Bokn,0
Osen,Tysvær,0
Osen,Karmøy,0
Osen,Utsira,0
Osen,Vindafjord,0
Osen,Bergen,0
Osen,Etne,0
Osen,Sveio,0
Osen,Bømlo,0
Osen,Stord,0
Osen,Fitjar,0
Osen,Tysnes,0
Osen,Kvinnherad,0
Osen,Ullensvang,0
Osen,Eidfjord,0
Osen,Ulvik,0
Osen,Voss,0
Osen,Kvam,0
Osen,Samnanger,0
Osen,Austevoll,0
Osen,Sund,0
Osen,Fjell,0
Osen,Askøy,0
Osen,Vaksdal,0
Osen,Modalen,0
Osen,Osterøy,0
Osen,Meland,0
Osen,Øygarden,0
Osen,Austrheim,0
Osen,Fedje,0
Osen,Masfjorden,3
Osen,Gulen,0
Osen,Solund,0
Osen,Hyllestad,0
Osen,Høyanger,0
Osen,Vik,0
Osen,Sogndal,0
Osen,Aurland,0
Osen,Lærdal,0
Osen,Årdal,0
Osen,Luster,0
Osen,Askvoll,0
Osen,Fjaler,0
Osen,Bremanger,0
Osen,Eid,0
Osen,Gloppen,0
Osen,Stryn,0
Osen,Molde,0
Osen,Ålesund,0
Osen,Kristiansund,1
Osen,Vanylven,0
Osen,Sande,0
Osen,Herøy,0
Osen,Ulstein,0
Osen,Hareid,0
Osen,Volda,0
Osen,Ørsta,0
Osen,Stranda,0
Osen,Sykkylven,0
Osen,Sula,0
Osen,Giske,0
Osen,Vestnes,0
Osen,Rauma,0
Osen,Aukra,0
Osen,Averøy,0
Osen,Gjemnes,0
Osen,Tingvoll,0
Osen,Sunndal,0
Osen,Surnadal,0
Osen,Smøla,0
Osen,Aure,0
Osen,Bodø,0
Osen,Bindal,0
Osen,Sømna,0
Osen,Brønnøy,0
Osen,Vega,0
Osen,Vevelstad,1
Osen,Leirfjord,0
Osen,Vefsn,0
Osen,Grane,0
Osen,Hattfjelldal,0
Osen,Dønna,0
Osen,Nesna,0
Osen,Hemnes,0
Osen,Rana,0
Osen,Lurøy,0
Osen,Træna,0
Osen,Rødøy,0
Osen,Meløy,1
Osen,Gildeskål,0
Osen,Beiarn,0
Osen,Saltdal,0
Osen,Fauske,0
Osen,Sørfold,0
Osen,Steigen,0
Osen,Lødingen,0
Osen,Tjeldsund,0
Osen,Evenes,0
Osen,Røst,0
Osen,Værøy,0
Osen,Flakstad,0
Osen,Vestvågøy,0
Osen,Vågan,0
Osen,Hadsel,0
Osen,Bø,0
Osen,Øksnes,0
Osen,Sortland,0
Osen,Andøy,1
Osen,Moskenes,0
Osen,Tromsø,0
Osen,Harstad,0
Osen,Kvæfjord,0
Osen,Ibestad,0
Osen,Gratangen,0
Osen,Lavangen,0
Osen,Bardu,0
Osen,Salangen,0
Osen,Målselv,0
Osen,Sørreisa,0
Osen,Dyrøy,0
Osen,Berg,0
Osen,Balsfjord,0
Osen,Karlsøy,0
Osen,Lyngen,0
Osen,Storfjord,0
Osen,Kåfjord,0
Osen,Skjervøy,0
Osen,Nordreisa,0
Osen,Kvænangen,0
Osen,Vardø,0
Osen,Vadsø,0
Osen,Hammerfest,0
Osen,Kautokeino,0
Osen,Alta,0
Osen,Loppa,0
Osen,Hasvik,0
Osen,Måsøy,0
Osen,Nordkapp,0
Osen,Porsanger,0
Osen,Karasjok,0
Osen,Lebesby,0
Osen,Gamvik,0
Osen,Berlevåg,0
Osen,Tana,0
Osen,Nesseby,0
Osen,Båtsfjord,0
Osen,Sør-varanger,0
Osen,Trondheim,0
Osen,Namsos,1
Osen,Hemne,0
Osen,Frøya,0
Osen,Ørland,1
Osen,Åfjord,7
Osen,Osen,0
Osen,Oppdal,0
Osen,Rennebu,0
Osen,Røros,0
Osen,Holtålen,0
Osen,Midtre_Gauldal,0
Osen,Melhus,0
Osen,Skaun,0
Osen,Malvik,0
Osen,Selbu,0
Osen,Tydal,0
Osen,Meråker,0
Osen,Stjørdal,0
Osen,Frosta,0
Osen,Levanger,1
Osen,Verdal,2
Osen,Snåsa,0
Osen,Lierne,0
Osen,Røyrvik,0
Osen,Namsskogan,0
Osen,Grong,0
Osen,Høylandet,0
Osen,Overhalla,0
Osen,Flatanger,5
Osen,Nærøy,0
Osen,Leka,0
Osen,Inderøy,2
Osen,Indre_Fosen,0
Oppdal,Halden,0
Oppdal,Moss,0
Oppdal,Sarpsborg,1
Oppdal,Fredrikstad,0
Oppdal,Hvaler,0
Oppdal,Aremark,0
Oppdal,Marker,0
Oppdal,Skiptvet,0
Oppdal,Rakkestad,0
Oppdal,Råde,0
Oppdal,Vestby,0
Oppdal,Ski,0
Oppdal,Ås,0
Oppdal,Frogn,2
Oppdal,Nesodden,0
Oppdal,Bærum,1
Oppdal,Asker,0
Oppdal,Aurskog-Høland,0
Oppdal,Rælingen,0
Oppdal,Enebakk,0
Oppdal,Lørenskog,0
Oppdal,Nittedal,0
Oppdal,Gjerdrum,0
Oppdal,Ullensaker,0
Oppdal,Eidsvoll,0
Oppdal,Nannestad,0
Oppdal,Hurdal,0
Oppdal,Oslo,10
Oppdal,Kongsvinger,1
Oppdal,Hamar,0
Oppdal,Ringsaker,1
Oppdal,Løten,0
Oppdal,Stange,0
Oppdal,Nord-odal,0
Oppdal,Sør-odal,0
Oppdal,Eidskog,0
Oppdal,Grue,0
Oppdal,Åsnes,0
Oppdal,Elverum,1
Oppdal,Trysil,2
Oppdal,Åmot,0
Oppdal,Stor-Elvdal,0
Oppdal,Rendalen,0
Oppdal,Engerdal,1
Oppdal,Tolga,0
Oppdal,Tynset,6
Oppdal,Alvdal,1
Oppdal,Folldal,2
Oppdal,Lillehammer,0
Oppdal,Gjøvik,2
Oppdal,Dovre,1
Oppdal,Lesja,2
Oppdal,Skjåk,0
Oppdal,Lom,0
Oppdal,Vågå,0
Oppdal,Nord-Fron,1
Oppdal,Sel,1
Oppdal,Sør-Fron,1
Oppdal,Ringebu,0
Oppdal,Øyer,0
Oppdal,Gausdal,0
Oppdal,Østre_Toten,0
Oppdal,Vestre_Toten,0
Oppdal,Jevnaker,0
Oppdal,Lunner,0
Oppdal,Gran,0
Oppdal,Søndre_Land,0
Oppdal,Nordre_Land,0
Oppdal,Sør-Aurdal,0
Oppdal,Etnedal,0
Oppdal,Nord-Aurdal,0
Oppdal,Vestre_Slidre,0
Oppdal,Øystre_Slidre,1
Oppdal,Vang,1
Oppdal,Drammen,1
Oppdal,Kongsberg,0
Oppdal,Ringerike,0
Oppdal,Hole,1
Oppdal,Flå,0
Oppdal,Gol,0
Oppdal,Hemsedal,0
Oppdal,Ål,4
Oppdal,Hol,2
Oppdal,Sigdal,0
Oppdal,Krødsherad,0
Oppdal,Modum,0
Oppdal,Øvre_Eiker,0
Oppdal,Lier,0
Oppdal,Flesberg,0
Oppdal,Rollag,0
Oppdal,Nore_og_Uvdal,0
Oppdal,Horten,0
Oppdal,Tønsberg,0
Oppdal,Sandefjord,0
Oppdal,Larvik,0
Oppdal,Holmestrand,0
Oppdal,Re,149
Oppdal,Færder,0
Oppdal,Porsgrunn,0
Oppdal,Skien,0
Oppdal,Notodden,0
Oppdal,Siljan,0
Oppdal,Bamble,0
Oppdal,Kragerø,0
Oppdal,Drangedal,0
Oppdal,Nome,0
Oppdal,Tinn,0
Oppdal,Hjartdal,0
Oppdal,Seljord,0
Oppdal,Kviteseid,1
Oppdal,Nissedal,0
Oppdal,Fyresdal,0
Oppdal,Tokke,0
Oppdal,Vinje,0
Oppdal,Risør,0
Oppdal,Grimstad,0
Oppdal,Arendal,0
Oppdal,Gjerstad,0
Oppdal,Vegårshei,0
Oppdal,Tvedestrand,0
Oppdal,Froland,0
Oppdal,Lillesand,0
Oppdal,Birkenes,0
Oppdal,Åmli,0
Oppdal,Iveland,0
Oppdal,Evje_og_Hornnes,0
Oppdal,Bygland,0
Oppdal,Valle,0
Oppdal,Bykle,0
Oppdal,Kristiansand,1
Oppdal,Farsund,0
Oppdal,Flekkefjord,0
Oppdal,Vennesla,0
Oppdal,Åseral,0
Oppdal,Lindesnes,0
Oppdal,Lyngdal,0
Oppdal,Hægebostad,0
Oppdal,Kvinesdal,0
Oppdal,Sirdal,0
Oppdal,Eigersund,0
Oppdal,Sandnes,0
Oppdal,Stavanger,0
Oppdal,Haugesund,0
Oppdal,Sokndal,0
Oppdal,Lund,0
Oppdal,Bjerkreim,0
Oppdal,Hå,0
Oppdal,Klepp,0
Oppdal,Time,0
Oppdal,Gjesdal,0
Oppdal,Sola,0
Oppdal,Randaberg,0
Oppdal,Strand,0
Oppdal,Hjelmeland,0
Oppdal,Suldal,0
Oppdal,Sauda,0
Oppdal,Kvitsøy,0
Oppdal,Bokn,0
Oppdal,Tysvær,0
Oppdal,Karmøy,0
Oppdal,Utsira,0
Oppdal,Vindafjord,0
Oppdal,Bergen,1
Oppdal,Etne,0
Oppdal,Sveio,0
Oppdal,Bømlo,0
Oppdal,Stord,1
Oppdal,Fitjar,0
Oppdal,Tysnes,0
Oppdal,Kvinnherad,0
Oppdal,Ullensvang,0
Oppdal,Eidfjord,0
Oppdal,Ulvik,0
Oppdal,Voss,0
Oppdal,Kvam,1
Oppdal,Samnanger,0
Oppdal,Austevoll,0
Oppdal,Sund,8
Oppdal,Fjell,0
Oppdal,Askøy,0
Oppdal,Vaksdal,0
Oppdal,Modalen,0
Oppdal,Osterøy,0
Oppdal,Meland,0
Oppdal,Øygarden,0
Oppdal,Austrheim,0
Oppdal,Fedje,0
Oppdal,Masfjorden,0
Oppdal,Gulen,0
Oppdal,Solund,0
Oppdal,Hyllestad,0
Oppdal,Høyanger,0
Oppdal,Vik,7
Oppdal,Sogndal,0
Oppdal,Aurland,0
Oppdal,Lærdal,0
Oppdal,Årdal,0
Oppdal,Luster,0
Oppdal,Askvoll,0
Oppdal,Fjaler,0
Oppdal,Bremanger,0
Oppdal,Eid,3
Oppdal,Gloppen,0
Oppdal,Stryn,0
Oppdal,Molde,1
Oppdal,Ålesund,3
Oppdal,Kristiansund,5
Oppdal,Vanylven,0
Oppdal,Sande,0
Oppdal,Herøy,0
Oppdal,Ulstein,0
Oppdal,Hareid,0
Oppdal,Volda,1
Oppdal,Ørsta,0
Oppdal,Stranda,0
Oppdal,Sykkylven,0
Oppdal,Sula,0
Oppdal,Giske,0
Oppdal,Vestnes,0
Oppdal,Rauma,1
Oppdal,Aukra,0
Oppdal,Averøy,2
Oppdal,Gjemnes,2
Oppdal,Tingvoll,0
Oppdal,Sunndal,10
Oppdal,Surnadal,1
Oppdal,Smøla,0
Oppdal,Aure,3
Oppdal,Bodø,0
Oppdal,Bindal,0
Oppdal,Sømna,0
Oppdal,Brønnøy,0
Oppdal,Vega,0
Oppdal,Vevelstad,0
Oppdal,Leirfjord,0
Oppdal,Vefsn,0
Oppdal,Grane,0
Oppdal,Hattfjelldal,0
Oppdal,Dønna,0
Oppdal,Nesna,0
Oppdal,Hemnes,1
Oppdal,Rana,0
Oppdal,Lurøy,0
Oppdal,Træna,0
Oppdal,Rødøy,0
Oppdal,Meløy,0
Oppdal,Gildeskål,0
Oppdal,Beiarn,0
Oppdal,Saltdal,0
Oppdal,Fauske,0
Oppdal,Sørfold,0
Oppdal,Steigen,0
Oppdal,Lødingen,0
Oppdal,Tjeldsund,0
Oppdal,Evenes,0
Oppdal,Røst,0
Oppdal,Værøy,0
Oppdal,Flakstad,0
Oppdal,Vestvågøy,0
Oppdal,Vågan,0
Oppdal,Hadsel,0
Oppdal,Bø,0
Oppdal,Øksnes,1
Oppdal,Sortland,0
Oppdal,Andøy,0
Oppdal,Moskenes,0
Oppdal,Tromsø,0
Oppdal,Harstad,0
Oppdal,Kvæfjord,0
Oppdal,Ibestad,0
Oppdal,Gratangen,0
Oppdal,Lavangen,0
Oppdal,Bardu,1
Oppdal,Salangen,0
Oppdal,Målselv,0
Oppdal,Sørreisa,0
Oppdal,Dyrøy,0
Oppdal,Berg,1
Oppdal,Balsfjord,0
Oppdal,Karlsøy,0
Oppdal,Lyngen,0
Oppdal,Storfjord,0
Oppdal,Kåfjord,0
Oppdal,Skjervøy,0
Oppdal,Nordreisa,0
Oppdal,Kvænangen,0
Oppdal,Vardø,0
Oppdal,Vadsø,0
Oppdal,Hammerfest,0
Oppdal,Kautokeino,0
Oppdal,Alta,0
Oppdal,Loppa,0
Oppdal,Hasvik,0
Oppdal,Måsøy,0
Oppdal,Nordkapp,0
Oppdal,Porsanger,0
Oppdal,Karasjok,0
Oppdal,Lebesby,0
Oppdal,Gamvik,0
Oppdal,Berlevåg,0
Oppdal,Tana,0
Oppdal,Nesseby,0
Oppdal,Båtsfjord,0
Oppdal,Sør-varanger,0
Oppdal,Trondheim,56
Oppdal,Namsos,2
Oppdal,Hemne,2
Oppdal,Frøya,0
Oppdal,Ørland,0
Oppdal,Åfjord,0
Oppdal,Osen,3
Oppdal,Oppdal,0
Oppdal,Rennebu,120
Oppdal,Røros,0
Oppdal,Holtålen,1
Oppdal,Midtre_Gauldal,21
Oppdal,Melhus,12
Oppdal,Skaun,3
Oppdal,Malvik,5
Oppdal,Selbu,0
Oppdal,Tydal,0
Oppdal,Meråker,0
Oppdal,Stjørdal,0
Oppdal,Frosta,0
Oppdal,Levanger,1
Oppdal,Verdal,0
Oppdal,Snåsa,0
Oppdal,Lierne,0
Oppdal,Røyrvik,0
Oppdal,Namsskogan,0
Oppdal,Grong,0
Oppdal,Høylandet,0
Oppdal,Overhalla,0
Oppdal,Flatanger,0
Oppdal,Nærøy,0
Oppdal,Leka,0
Oppdal,Inderøy,0
Oppdal,Indre_Fosen,3
Rennebu,Halden,0
Rennebu,Moss,0
Rennebu,Sarpsborg,0
Rennebu,Fredrikstad,0
Rennebu,Hvaler,0
Rennebu,Aremark,0
Rennebu,Marker,0
Rennebu,Skiptvet,0
Rennebu,Rakkestad,0
Rennebu,Råde,0
Rennebu,Vestby,0
Rennebu,Ski,0
Rennebu,Ås,0
Rennebu,Frogn,0
Rennebu,Nesodden,0
Rennebu,Bærum,0
Rennebu,Asker,0
Rennebu,Aurskog-Høland,0
Rennebu,Rælingen,0
Rennebu,Enebakk,0
Rennebu,Lørenskog,0
Rennebu,Nittedal,0
Rennebu,Gjerdrum,0
Rennebu,Ullensaker,0
Rennebu,Eidsvoll,0
Rennebu,Nannestad,0
Rennebu,Hurdal,0
Rennebu,Oslo,0
